c Emme Modeller - Matrix Transaction
c Date: 2015-02-27 15:45:21
c Project:        TL_RTM_Release_2015_01.00 [2011 Base Case]                  
t matrices
a matrix=mo161   p1-10   0.0 ProducWkLA0                             
   gu13    all  680.8023
   gu14    all  4084.974
   gu16    all  1216.315
   gu21    all  2019.978
   gu22    all  288.2737
   gu23    all  694.0165
   gu24    all   1369.18
   gu25    all  3843.912
a matrix=mo806   p9321   0.0 Produc NoH3MA1                          
   gu01    all  253.8993
   gu02    all  715.6929
   gu05    all  1980.293
   gu06    all  1792.261
   gu07    all  1232.822
   gu08    all  236.6567
   gu09    all  1840.334
   gu10    all  635.6359
   gu11    all  808.5816
   gu12    all  1610.195
   gu13    all  237.4615
   gu14    all  1092.837
   gu16    all  585.7628
   gu21    all   1130.83
   gu22    all  190.5967
   gu23    all  198.4168
   gu24    all  612.5738
   gu25    all  2553.826
a matrix=mo807   p9421   0.0 Produc NoH4+MA1                         
   gu01    all  392.3853
   gu02    all  1141.311
   gu05    all  2863.644
   gu06    all  3204.298
   gu07    all  2055.836
   gu08    all  572.0643
   gu09    all  4837.833
   gu10    all  1571.674
   gu11    all  1470.283
   gu12    all  4314.412
   gu13    all  526.8417
   gu14    all  3051.551
   gu16    all  711.4349
   gu21    all  1083.604
   gu22    all  197.5601
   gu23    all  256.5495
   gu24    all  978.7341
   gu25    all  4432.954
a matrix=mo808   p9131   0.0 Produc NoH1HA1                          
   gu01    all  616.6873
   gu02    all  1038.781
   gu05    all  1423.689
   gu06    all   999.684
   gu07    all  789.0198
   gu08    all  243.5816
   gu09    all  1071.742
   gu10    all  693.6725
   gu11    all   406.689
   gu12    all   1296.13
   gu13    all  121.3662
   gu14    all  710.9097
   gu16    all  820.4972
   gu21    all  2832.855
   gu22    all  48.06464
   gu23    all  744.1889
   gu24    all  1191.742
   gu25    all  2841.019
a matrix=mo809   p9231   0.0 Produc NoH2HA1                          
   gu01    all  1382.453
   gu02    all  2405.825
   gu05    all  2239.205
   gu06    all  2501.918
   gu07    all  1864.602
   gu08    all  644.2418
   gu09    all  2946.914
   gu10    all  1466.411
   gu11    all  1309.953
   gu12    all  3177.763
   gu13    all  519.3118
   gu14    all  1953.764
   gu16    all  1086.913
   gu21    all  3386.311
   gu22    all  312.9979
   gu23    all  923.1789
   gu24    all  2234.635
   gu25    all  4541.081
a matrix=mo810   p9331   0.0 Produc NoH3HA1                          
   gu01    all  515.0292
   gu02    all  934.8029
   gu05    all  901.6781
   gu06    all  903.5015
   gu07    all   745.077
   gu08    all  181.2399
   gu09    all  981.1547
   gu10    all  420.0447
   gu11    all  396.2146
   gu12    all  1187.697
   gu13    all  146.3984
   gu14    all  513.0523
   gu16    all  286.4933
   gu21    all  968.0886
   gu22    all  58.96777
   gu23    all  314.7824
   gu24    all  851.7814
   gu25    all  1584.657
a matrix=mo811   p9431   0.0 Produc NoH4+HA1                         
   gu01    all  1814.223
   gu02    all  2571.102
   gu05    all  2727.665
   gu06    all  3373.966
   gu07    all  2031.741
   gu08    all  671.8266
   gu09    all  3996.766
   gu10    all  1652.162
   gu11    all  1495.965
   gu12    all  3532.012
   gu13    all  591.1287
   gu14    all  1664.132
   gu16    all  742.0843
   gu21    all  1341.595
   gu22    all  85.34374
   gu23    all  707.5415
   gu24    all  2497.997
   gu25    all  4862.973
a matrix=mo812   p9112   0.0 Produc NoH1LA2                          
   gu01    all  161.2585
   gu02    all  291.8389
   gu05    all  513.3325
   gu06    all  318.0973
   gu07    all  601.4868
   gu08    all   148.806
   gu09    all  906.7404
   gu10    all  330.8868
   gu11    all  172.9502
   gu12    all  276.5953
   gu13    all   164.728
   gu14    all  1785.916
   gu16    all  173.0053
   gu21    all  89.65088
   gu22    all  87.30256
   gu23    all  89.63434
   gu24    all   291.774
   gu25    all  684.3312
a matrix=mo813   p9212   0.0 Produc NoH2LA2                          
   gu01    all  277.9072
   gu02    all  517.0452
   gu05    all    1283.1
   gu06    all  686.2706
   gu07    all   1581.46
   gu08    all  314.2876
   gu09    all  1794.225
   gu10    all   480.952
   gu11    all  328.3731
   gu12    all   529.041
   gu13    all  279.6382
   gu14    all  3369.588
   gu16    all  277.8287
   gu21    all   85.3388
   gu22    all  102.9592
   gu23    all  91.68423
   gu24    all   465.169
   gu25    all  1250.999
a matrix=mo814   p9312   0.0 Produc NoH3LA2                          
   gu01    all  159.0709
   gu02    all  369.9533
   gu05    all  1108.704
   gu06    all   615.089
   gu07    all  1805.279
   gu08    all  218.4221
   gu09    all  1169.425
   gu10    all  256.6423
   gu11    all  237.3216
   gu12    all  209.0091
   gu13    all  149.1424
   gu14    all  1271.789
   gu16    all  234.9773
   gu21    all  54.81021
   gu22    all  71.96978
   gu23    all  91.81571
   gu24    all  496.4072
   gu25    all  1195.698
a matrix=mo815   p9412   0.0 Produc NoH4+LA2                         
   gu01    all  383.2989
   gu02    all  627.4626
   gu05    all  2171.123
   gu06    all  1212.681
   gu07    all  3019.432
   gu08    all  406.2706
   gu09    all  3911.045
   gu10    all  710.0556
   gu11    all  493.2677
   gu12    all  564.2577
   gu13    all   310.119
   gu14    all   3529.08
   gu16    all  392.4148
   gu21    all  64.92771
   gu22    all  83.39917
   gu23    all  140.2725
   gu24    all  919.0152
   gu25    all  2281.024
a matrix=mo816   p9122   0.0 Produc NoH1MA2                          
   gu01    all  202.5489
   gu02    all  469.1793
   gu05    all  719.3984
   gu06    all  472.3467
   gu07    all  893.0423
   gu08    all  258.9577
   gu09    all  1263.188
   gu10    all  571.0758
   gu11    all   230.012
   gu12    all  451.7416
   gu13    all  184.1338
   gu14    all  1805.246
   gu16    all  324.6251
   gu21    all  171.3181
   gu22    all  52.51534
   gu23    all  162.9612
   gu24    all  504.1532
   gu25    all  941.1604
a matrix=mo817   p9222   0.0 Produc NoH2MA2                          
   gu01    all  362.4639
   gu02    all  936.3502
   gu05    all  1442.136
   gu06    all  1142.446
   gu07    all  1919.599
   gu08    all  523.8778
   gu09    all  3075.012
   gu10    all   1067.22
   gu11    all  513.7595
   gu12    all   1090.18
   gu13    all  410.6112
   gu14    all  4433.883
   gu16    all   548.291
   gu21    all  220.5181
   gu22    all  96.32063
   gu23    all  245.4078
   gu24    all  741.4413
   gu25    all  1730.442
a matrix=mo818   p9322   0.0 Produc NoH3MA2                          
   gu01    all  238.5313
   gu02    all  804.8064
   gu05    all   2533.07
   gu06    all  1688.268
   gu07    all  2623.646
   gu08    all   515.231
   gu09    all  3721.898
   gu10    all  1156.019
   gu11    all  619.0054
   gu12    all  1139.048
   gu13    all  366.7132
   gu14    all  3097.788
   gu16    all  598.0797
   gu21    all  234.5855
   gu22    all  95.57083
   gu23    all  167.9009
   gu24    all  787.1855
   gu25    all  2409.583
a matrix=mo819   p9422   0.0 Produc NoH4+MA2                         
   gu01    all  386.2181
   gu02    all  1511.808
   gu05    all  3938.109
   gu06    all  2893.774
   gu07    all  4910.628
   gu08    all  1249.792
   gu09    all  9482.859
   gu10    all  2923.169
   gu11    all  1018.268
   gu12    all  2912.196
   gu13    all  725.7553
   gu14    all  8477.588
   gu16    all  811.5329
   gu21    all  221.4898
   gu22    all  91.39634
   gu23    all  255.4179
   gu24    all  1429.276
   gu25    all  4984.256
a matrix=mo820   p9132   0.0 Produc NoH1HA2                          
   gu01    all  218.1791
   gu02    all  336.9448
   gu05    all  499.5893
   gu06    all  283.1636
   gu07    all  449.0465
   gu08    all  177.6594
   gu09    all  675.3248
   gu10    all  392.2831
   gu11    all  119.7431
   gu12    all  329.0771
   gu13    all  75.09303
   gu14    all  614.6783
   gu16    all  224.0932
   gu21    all  359.7293
   gu22    all  9.815425
   gu23    all  184.0806
   gu24    all  434.9052
   gu25    all    765.86
a matrix=mo821   p9232   0.0 Produc NoH2HA2                          
   gu01    all  729.3094
   gu02    all   1507.01
   gu05    all  1709.996
   gu06    all  1302.226
   gu07    all  2037.546
   gu08    all  722.2114
   gu09    all   3180.21
   gu10    all  1350.238
   gu11    all  558.0228
   gu12    all  1214.924
   gu13    all  428.4531
   gu14    all  3012.693
   gu16    all  689.9965
   gu21    all  806.2875
   gu22    all   148.099
   gu23    all  425.0295
   gu24    all  1553.249
   gu25    all  2707.067
a matrix=mo822   p9332   0.0 Produc NoH3HA2                          
   gu01    all  721.6818
   gu02    all  1551.153
   gu05    all  1733.235
   gu06    all  1241.372
   gu07    all  2143.142
   gu08    all  537.7841
   gu09    all  2865.197
   gu10    all  1081.796
   gu11    all  427.1713
   gu12    all  1195.948
   gu13    all  313.9488
   gu14    all  2305.869
   gu16    all  439.0526
   gu21    all  505.5668
   gu22    all  66.12043
   gu23    all  409.5979
   gu24    all  1706.328
   gu25    all   2325.68
a matrix=mo823   p9432   0.0 Produc NoH4+HA2                         
   gu01    all  2405.435
   gu02    all  4595.597
   gu05    all  5822.381
   gu06    all  4547.883
   gu07    all  6672.698
   gu08    all  2074.489
   gu09    all  11859.27
   gu10    all  4639.462
   gu11    all  1548.663
   gu12    all  3588.749
   gu13    all  1213.895
   gu14    all  7350.696
   gu16    all  1284.657
   gu21    all  733.0067
   gu22    all  88.44708
   gu23    all  893.5104
   gu24    all  4643.068
   gu25    all  7759.761
a matrix=mo824   p9113   0.0 Produc NoH1LA3+                         
   gu01    all   17.0418
   gu02    all    42.773
   gu05    all  37.74981
   gu06    all  78.70458
   gu07    all  52.69734
   gu08    all  15.18326
   gu09    all  93.25032
   gu10    all  32.83433
   gu11    all  72.56923
   gu12    all  68.66627
   gu13    all  20.42829
   gu14    all  240.0404
   gu16    all  11.60417
   gu21    all  2.670913
   gu22    all  5.102493
   gu23    all  5.084646
   gu24    all  24.47274
   gu25    all  49.82254
a matrix=mo825   p9213   0.0 Produc NoH2LA3+                         
   gu01    all  30.88377
   gu02    all  85.11146
   gu05    all  97.98663
   gu06    all  178.5594
   gu07    all  154.4212
   gu08    all  36.01638
   gu09    all   194.819
   gu10    all  51.02105
   gu11    all  147.0892
   gu12    all  141.0697
   gu13    all  36.41921
   gu14    all  498.3186
   gu16    all  20.23378
   gu21    all  2.571507
   gu22    all  6.132618
   gu23    all  5.747415
   gu24    all  40.95523
   gu25    all  97.58098
a matrix=mo826   p9313   0.0 Produc NoH3LA3+                         
   gu01    all  47.10123
   gu02    all  152.6562
   gu05    all  236.2169
   gu06    all  412.4224
   gu07    all  444.9036
   gu08    all  57.68048
   gu09    all  363.3257
   gu10    all  58.94084
   gu11    all  255.9689
   gu12    all  133.9914
   gu13    all  48.44712
   gu14    all  560.9067
   gu16    all  46.89153
   gu21    all  3.800739
   gu22    all  11.11289
   gu23    all  13.59828
   gu24    all  103.1637
   gu25    all  262.3294
a matrix=mo827   p9413   0.0 Produc NoH4+LA3+                        
   gu01    all  105.3013
   gu02    all  303.2699
   gu05    all  522.4918
   gu06    all  1012.959
   gu07    all  994.7104
   gu08    all  131.4759
   gu09    all  1385.432
   gu10    all  194.7189
   gu11    all  619.0176
   gu12    all  376.8946
   gu13    all  113.1293
   gu14    all  1630.246
   gu16    all  87.64508
   gu21    all  4.460009
   gu22    all  14.78168
   gu23    all  26.55974
   gu24    all  234.2109
   gu25    all  648.8423
a matrix=mo828   p9123   0.0 Produc NoH1MA3+                         
   gu01    all  21.55905
   gu02    all  68.92849
   gu05    all  54.98251
   gu06    all  125.9838
   gu07    all  86.30145
   gu08    all  29.40532
   gu09    all  134.4845
   gu10    all  59.75813
   gu11    all  100.6856
   gu12    all  118.1824
   gu13    all  23.28735
   gu14    all  262.9356
   gu16    all   22.4817
   gu21    all  5.183248
   gu22    all  3.438521
   gu23    all  9.594058
   gu24    all  43.29397
   gu25    all  72.46672
a matrix=mo829   p9223   0.0 Produc NoH2MA3+                         
   gu01    all  40.18589
   gu02    all  149.4471
   gu05    all  112.6232
   gu06    all  305.1455
   gu07    all  187.7632
   gu08    all  61.79591
   gu09    all  340.3481
   gu10    all  120.7259
   gu11    all  236.8646
   gu12    all  302.9876
   gu13    all  54.45419
   gu14    all   679.732
   gu16    all  39.20871
   gu21    all  6.145799
   gu22    all  5.276339
   gu23    all  13.81466
   gu24    all  60.16688
   gu25    all  133.1921
a matrix=mo830   p9323   0.0 Produc NoH3MA3+                         
   gu01    all  67.70551
   gu02    all  329.4178
   gu05    all   623.917
   gu06    all  1280.959
   gu07    all  802.1189
   gu08    all  184.5637
   gu09    all  1289.685
   gu10    all  383.2229
   gu11    all  743.5366
   gu12    all  882.3908
   gu13    all  142.3382
   gu14    all  1391.867
   gu16    all  134.0932
   gu21    all  16.51258
   gu22    all  14.33131
   gu23    all  29.49811
   gu24    all  194.4297
   gu25    all  528.7838
a matrix=mo831   p9423   0.0 Produc NoH4+MA3+                        
   gu01    all  147.6209
   gu02    all  981.8729
   gu05    all  1028.612
   gu06    all  2445.238
   gu07    all  1854.346
   gu08    all  501.2362
   gu09    all  3898.945
   gu10    all  974.7595
   gu11    all  1363.828
   gu12    all  2561.509
   gu13    all  274.9574
   gu14    all  4489.117
   gu16    all   192.109
   gu21    all  15.90822
   gu22    all  18.86954
   gu23    all   60.4817
   gu24    all  460.8844
   gu25    all  1522.616
a matrix=mo832   p9133   0.0 Produc NoH1HA3+                         
   gu01    all  33.11975
   gu02    all  73.37045
   gu05    all  60.19305
   gu06    all  116.2187
   gu07    all  66.32412
   gu08    all  29.08481
   gu09    all   112.316
   gu10    all  61.43965
   gu11    all  78.26439
   gu12    all  122.2588
   gu13    all  13.73305
   gu14    all  141.3504
   gu16    all  24.66061
   gu21    all  15.10237
   gu22    all  .5026935
   gu23    all  16.10983
   gu24    all  55.37532
   gu25    all  88.46991
a matrix=mo833   p9233   0.0 Produc NoH2HA3+                         
   gu01    all  115.6718
   gu02    all  345.8248
   gu05    all  188.2993
   gu06    all  505.6632
   gu07    all  288.3098
   gu08    all  122.2235
   gu09    all  510.8169
   gu10    all  219.0614
   gu11    all  374.1845
   gu12    all  479.5971
   gu13    all  81.73072
   gu14    all  671.6869
   gu16    all  70.42974
   gu21    all  30.12299
   gu22    all  10.48516
   gu23    all  35.21237
   gu24    all  189.1106
   gu25    all  292.7839
a matrix=mo834   p9333   0.0 Produc NoH3HA3+                         
   gu01    all  385.6536
   gu02    all  1047.771
   gu05    all  573.8773
   gu06    all    1562.1
   gu07    all  986.8898
   gu08    all  287.1576
   gu09    all  1509.944
   gu10    all  530.1096
   gu11    all  839.3026
   gu12    all   1629.44
   gu13    all  205.4958
   gu14    all   1902.13
   gu16    all  131.8128
   gu21    all  47.32695
   gu22    all  13.74026
   gu23    all  95.28768
   gu24    all  560.3122
   gu25    all  737.3844
a matrix=mo835   p9433   0.0 Produc NoH4+HA3+                        
   gu01    all  923.6865
   gu02    all  3542.144
   gu05    all  2323.332
   gu06    all  6485.307
   gu07    all  3553.646
   gu08    all  1220.591
   gu09    all  8746.841
   gu10    all  1839.942
   gu11    all  3163.111
   gu12    all  3235.717
   gu13    all  936.4313
   gu14    all  4410.441
