c Emme Modeller - Matrix Transaction
c Date: 2015-02-27 15:45:21
c Project:        TL_RTM_Release_2015_01.00 [2011 Base Case]                  
t matrices
a matrix=mo161   p1-10   0.0 ProducWkLA0                             
   gy13    all  80.87523
   gy14    all   535.143
a matrix=mo794   p9320   0.0 Produc NoH3MA0                          
   gy01    all  14.03205
   gy02    all  66.77096
   gy03    all  397.1978
   gy04    all  614.0056
   gy05    all  351.6883
   gy06    all  107.4257
   gy07    all  83.81231
   gy08    all  14.14177
   gy09    all  116.3396
   gy10    all  39.94374
   gy11    all  42.35875
   gy12    all  89.63813
   gy13    all  14.04228
   gy14    all  64.86856
a matrix=mo795   p9420   0.0 Produc NoH4+MA0                         
   gy01    all  25.25032
   gy02    all  113.4416
   gy03    all  397.1512
   gy04    all   1145.46
   gy05    all  454.3001
   gy06    all  200.3925
   gy07    all  150.4387
   gy08    all  37.21034
   gy09    all  337.0493
   gy10    all  99.41849
   gy11    all  82.13233
   gy12    all  255.0474
   gy13    all  30.78924
   gy14    all  195.2939
a matrix=mo796   p9130   0.0 Produc NoH1HA0                          
   gy01    all  19.63243
   gy02    all   65.7392
   gy03    all  475.7578
   gy04    all  467.4402
   gy05    all  157.3478
   gy06    all  29.47364
   gy07    all  27.11132
   gy08    all  7.292681
   gy09    all   31.4502
   gy10    all  23.09532
   gy11    all  10.33741
   gy12    all  36.97256
   gy13    all  3.187218
   gy14    all  20.66851
a matrix=mo797   p9230   0.0 Produc NoH2HA0                          
   gy01    all   87.1108
   gy02    all  261.4452
   gy03    all   1230.98
   gy04    all   1518.17
   gy05    all  473.1521
   gy06    all  151.7001
   gy07    all  130.5445
   gy08    all   39.2437
   gy09    all  179.1541
   gy10    all   98.3972
   gy11    all  68.87925
   gy12    all  177.2122
   gy13    all  27.74763
   gy14    all  118.0262
a matrix=mo798   p9330   0.0 Produc NoH3HA0                          
   gy01    all  16.30267
   gy02    all  50.46673
   gy03    all  156.1755
   gy04    all  248.8373
   gy05    all  84.00571
   gy06    all  29.17211
   gy07    all  26.14878
   gy08    all  5.439233
   gy09    all  31.85007
   gy10    all  13.28752
   gy11    all  11.06737
   gy12    all  36.94202
   gy13    all   4.77251
   gy14    all  17.07944
a matrix=mo799   p9430   0.0 Produc NoH4+HA0                         
   gy01    all  49.32054
   gy02    all  114.4229
   gy03    all  218.0215
   gy04    all  734.4115
   gy05    all  230.2063
   gy06    all  107.6656
   gy07    all  75.71707
   gy08    all  21.80628
   gy09    all   134.188
   gy10    all  50.21063
   gy11    all   42.6068
   gy12    all  103.7324
   gy13    all  17.68094
   gy14    all  54.63984
a matrix=mo800   p9111   0.0 Produc NoH1LA1                          
   gy01    all   1210.42
   gy02    all  2124.873
   gy03    all  3504.472
   gy04    all  9639.509
   gy05    all  4988.139
   gy06    all  2914.966
   gy07    all  2618.324
   gy08    all  557.0048
   gy09    all  3720.737
   gy10    all  1572.678
   gy11    all  1574.168
   gy12    all  2916.567
   gy13    all  730.1734
   gy14    all  5500.025
a matrix=mo801   p9211   0.0 Produc NoH2LA1                          
   gy01    all  1498.505
   gy02    all  2334.353
   gy03    all  2272.765
   gy04    all  9664.932
   gy05    all  6992.916
   gy06    all  4362.614
   gy07    all  4373.856
   gy08    all  887.7048
   gy09    all  5336.226
   gy10    all  1778.658
   gy11    all  2279.423
   gy12    all  4098.912
   gy13    all  972.8128
   gy14    all   7173.67
a matrix=mo802   p9311   0.0 Produc NoH3LA1                          
   gy01    all  332.3357
   gy02    all  655.8592
   gy03    all   705.485
   gy04    all  3737.664
   gy05    all  2405.976
   gy06    all  1508.791
   gy07    all  1883.054
   gy08    all  233.2519
   gy09    all  1221.475
   gy10    all  401.1935
   gy11    all  660.7605
   gy12    all  656.2888
   gy13    all  209.7061
   gy14    all  993.3934
a matrix=mo803   p9411   0.0 Produc NoH4+LA1                         
   gy01    all  851.7362
   gy02    all  1088.923
   gy03    all  907.0439
   gy04    all  6923.626
   gy05    all   4114.44
   gy06    all   2905.96
   gy07    all  3162.607
   gy08    all  488.6766
   gy09    all  4294.566
   gy10    all  995.4327
   gy11    all  1440.593
   gy12    all  1737.665
   gy13    all  436.6386
   gy14    all  2613.647
a matrix=mo804   p9121   0.0 Produc NoH1MA1                          
   gy01    all  972.2582
   gy02    all  2287.346
   gy03    all  3947.979
   gy04    all  8917.018
   gy05    all  5102.768
   gy06    all  2695.562
   gy07    all  2483.535
   gy08    all   595.563
   gy09    all   3284.77
   gy10    all  1710.612
   gy11    all  1293.672
   gy12    all  2912.227
   gy13    all  506.7342
   gy14    all  3478.033
a matrix=mo805   p9221   0.0 Produc NoH2MA1                          
   gy01    all  977.0648
   gy02    all  2025.126
   gy03    all  2156.848
   gy04    all  6058.512
   gy05    all  3734.296
   gy06    all  3188.452
   gy07    all  2329.156
   gy08    all  619.9928
   gy09    all  3863.311
   gy10    all  1587.525
   gy11    all  1666.002
   gy12    all   3723.07
   gy13    all  680.8023
   gy14    all  4084.974
a matrix=mo806   p9321   0.0 Produc NoH3MA1                          
   gy01    all  253.8993
   gy02    all  715.6929
   gy03    all  1217.333
   gy04    all   3468.91
   gy05    all  2566.056
   gy06    all  1792.261
   gy07    all  1232.822
   gy08    all  236.6567
   gy09    all  1840.334
   gy10    all  635.6359
   gy11    all  808.5816
   gy12    all  1610.195
   gy13    all  237.4615
   gy14    all  1092.837
a matrix=mo807   p9421   0.0 Produc NoH4+MA1                         
   gy01    all  392.3853
   gy02    all  1141.311
   gy03    all  1161.495
   gy04    all  5787.907
   gy05    all  3575.079
   gy06    all  3204.298
   gy07    all  2055.836
   gy08    all  572.0643
   gy09    all  4837.833
   gy10    all  1571.674
   gy11    all  1470.283
   gy12    all  4314.412
   gy13    all  526.8417
   gy14    all  3051.551
a matrix=mo808   p9131   0.0 Produc NoH1HA1                          
   gy01    all  616.6873
   gy02    all  1038.781
   gy03    all  2855.396
   gy04    all  4802.474
   gy05    all  2244.187
   gy06    all   999.684
   gy07    all  789.0198
   gy08    all  243.5816
   gy09    all  1071.742
   gy10    all  693.6725
   gy11    all   406.689
   gy12    all   1296.13
   gy13    all  121.3662
   gy14    all  710.9097
a matrix=mo809   p9231   0.0 Produc NoH2HA1                          
   gy01    all  1382.453
   gy02    all  2405.825
   gy03    all  3527.259
   gy04    all  7870.944
   gy05    all  3326.118
   gy06    all  2501.918
   gy07    all  1864.602
   gy08    all  644.2418
   gy09    all  2946.914
   gy10    all  1466.411
   gy11    all  1309.953
   gy12    all  3177.763
   gy13    all  519.3118
   gy14    all  1953.764
a matrix=mo810   p9331   0.0 Produc NoH3HA1                          
   gy01    all  515.0292
   gy02    all  934.8029
   gy03    all  992.1723
   gy04    all  2786.105
   gy05    all  1188.171
   gy06    all  903.5015
   gy07    all   745.077
   gy08    all  181.2399
   gy09    all  981.1547
   gy10    all  420.0447
   gy11    all  396.2146
   gy12    all  1187.697
   gy13    all  146.3984
   gy14    all  513.0523
a matrix=mo811   p9431   0.0 Produc NoH4+HA1                         
   gy01    all  1814.223
   gy02    all  2571.102
   gy03    all  1371.212
   gy04    all  8124.239
   gy05    all  3469.749
   gy06    all  3373.966
   gy07    all  2031.741
   gy08    all  671.8266
   gy09    all  3996.766
   gy10    all  1652.162
   gy11    all  1495.965
   gy12    all  3532.012
   gy13    all  591.1287
   gy14    all  1664.132
a matrix=mo812   p9112   0.0 Produc NoH1LA2                          
   gy01    all  161.2585
   gy02    all  291.8389
   gy03    all  114.8169
   gy04    all  1127.876
   gy05    all  686.3378
   gy06    all  318.0973
   gy07    all  601.4868
   gy08    all   148.806
   gy09    all  906.7404
   gy10    all  330.8868
   gy11    all  172.9502
   gy12    all  276.5953
   gy13    all   164.728
   gy14    all  1785.916
a matrix=mo813   p9212   0.0 Produc NoH2LA2                          
   gy01    all  277.9072
   gy02    all  517.0452
   gy03    all  115.3055
   gy04    all  1880.844
   gy05    all  1560.928
   gy06    all  686.2706
   gy07    all   1581.46
   gy08    all  314.2876
   gy09    all  1794.225
   gy10    all   480.952
   gy11    all  328.3731
   gy12    all   529.041
   gy13    all  279.6382
   gy14    all  3369.588
a matrix=mo814   p9312   0.0 Produc NoH3LA2                          
   gy01    all  159.0709
   gy02    all  369.9533
   gy03    all  77.32171
   gy04    all  1833.379
   gy05    all  1343.682
   gy06    all   615.089
   gy07    all  1805.279
   gy08    all  218.4221
   gy09    all  1169.425
   gy10    all  256.6423
   gy11    all  237.3216
   gy12    all  209.0091
   gy13    all  149.1424
   gy14    all  1271.789
a matrix=mo815   p9412   0.0 Produc NoH4+LA2                         
   gy01    all  383.2989
   gy02    all  627.4626
   gy03    all  87.44714
   gy04    all  3401.192
   gy05    all  2563.538
   gy06    all  1212.681
   gy07    all  3019.432
   gy08    all  406.2706
   gy09    all  3911.045
   gy10    all  710.0556
   gy11    all  493.2677
   gy12    all  564.2577
   gy13    all   310.119
   gy14    all   3529.08
a matrix=mo816   p9122   0.0 Produc NoH1MA2                          
   gy01    all  202.5489
   gy02    all  469.1793
   gy03    all  189.5096
   gy04    all  1642.599
   gy05    all  1044.024
   gy06    all  472.3467
   gy07    all  893.0423
   gy08    all  258.9577
   gy09    all  1263.188
   gy10    all  571.0758
   gy11    all   230.012
   gy12    all  451.7416
   gy13    all  184.1338
   gy14    all  1805.246
a matrix=mo817   p9222   0.0 Produc NoH2MA2                          
   gy01    all  362.4639
   gy02    all  936.3502
   gy03    all  254.4715
   gy04    all  2779.659
   gy05    all  1990.427
   gy06    all  1142.446
   gy07    all  1919.599
   gy08    all  523.8778
   gy09    all  3075.012
   gy10    all   1067.22
   gy11    all  513.7595
   gy12    all   1090.18
   gy13    all  410.6112
   gy14    all  4433.883
a matrix=mo818   p9322   0.0 Produc NoH3MA2                          
   gy01    all  238.5313
   gy02    all  804.8064
   gy03    all  268.5584
   gy04    all  3426.267
   gy05    all   3131.15
   gy06    all  1688.268
   gy07    all  2623.646
   gy08    all   515.231
   gy09    all  3721.898
   gy10    all  1156.019
   gy11    all  619.0054
   gy12    all  1139.048
   gy13    all  366.7132
   gy14    all  3097.788
a matrix=mo819   p9422   0.0 Produc NoH4+MA2                         
   gy01    all  386.2181
   gy02    all  1511.808
   gy03    all  250.1902
   gy04    all  6731.646
   gy05    all  4749.642
   gy06    all  2893.774
   gy07    all  4910.628
   gy08    all  1249.792
   gy09    all  9482.859
   gy10    all  2923.169
   gy11    all  1018.268
   gy12    all  2912.196
   gy13    all  725.7553
   gy14    all  8477.588
a matrix=mo820   p9132   0.0 Produc NoH1HA2                          
   gy01    all  218.1791
   gy02    all  336.9448
   gy03    all  364.5022
   gy04    all  1389.888
   gy05    all  723.6825
   gy06    all  283.1636
   gy07    all  449.0465
   gy08    all  177.6594
   gy09    all  675.3248
   gy10    all  392.2831
   gy11    all  119.7431
   gy12    all  329.0771
   gy13    all  75.09303
   gy14    all  614.6783
a matrix=mo821   p9232   0.0 Produc NoH2HA2                          
   gy01    all  729.3094
   gy02    all   1507.01
   gy03    all  877.3765
   gy04    all  4762.356
   gy05    all  2399.993
   gy06    all  1302.226
   gy07    all  2037.546
   gy08    all  722.2114
   gy09    all   3180.21
   gy10    all  1350.238
   gy11    all  558.0228
   gy12    all  1214.924
   gy13    all  428.4531
   gy14    all  3012.693
a matrix=mo822   p9332   0.0 Produc NoH3HA2                          
   gy01    all  721.6818
   gy02    all  1551.153
   gy03    all  535.9037
   gy04    all   4477.39
   gy05    all  2172.288
   gy06    all  1241.372
   gy07    all  2143.142
   gy08    all  537.7841
   gy09    all  2865.197
   gy10    all  1081.796
   gy11    all  427.1713
   gy12    all  1195.948
   gy13    all  313.9488
   gy14    all  2305.869
a matrix=mo823   p9432   0.0 Produc NoH4+HA2                         
   gy01    all  2405.435
   gy02    all  4595.597
   gy03    all  769.0857
   gy04    all  13348.71
   gy05    all  7107.037
   gy06    all  4547.883
   gy07    all  6672.698
   gy08    all  2074.489
   gy09    all  11859.27
   gy10    all  4639.462
   gy11    all  1548.663
   gy12    all  3588.749
   gy13    all  1213.895
   gy14    all  7350.696
a matrix=mo824   p9113   0.0 Produc NoH1LA3+                         
   gy01    all   17.0418
   gy02    all    42.773
   gy03    all  3.525817
   gy04    all  83.62752
   gy05    all  49.35398
   gy06    all  78.70458
   gy07    all  52.69734
   gy08    all  15.18326
   gy09    all  93.25032
   gy10    all  32.83433
   gy11    all  72.56923
   gy12    all  68.66627
   gy13    all  20.42829
   gy14    all  240.0404
a matrix=mo825   p9213   0.0 Produc NoH2LA3+                         
   gy01    all  30.88377
   gy02    all  85.11146
   gy03    all  3.632169
   gy04    all  149.3556
   gy05    all  118.2204
   gy06    all  178.5594
   gy07    all  154.4212
   gy08    all  36.01638
   gy09    all   194.819
   gy10    all  51.02105
   gy11    all  147.0892
   gy12    all  141.0697
   gy13    all  36.41921
   gy14    all  498.3186
a matrix=mo826   p9313   0.0 Produc NoH3LA3+                         
   gy01    all  47.10123
   gy02    all  152.6562
   gy03    all  6.054696
   gy04    all  387.9503
   gy05    all  283.1084
   gy06    all  412.4224
   gy07    all  444.9036
   gy08    all  57.68048
   gy09    all  363.3257
   gy10    all  58.94084
   gy11    all  255.9689
   gy12    all  133.9914
   gy13    all  48.44712
   gy14    all  560.9067
a matrix=mo827   p9413   0.0 Produc NoH4+LA3+                        
   gy01    all  105.3013
   gy02    all  303.2699
   gy03    all  7.078887
   gy04    all  921.7757
   gy05    all  610.1369
   gy06    all  1012.959
   gy07    all  994.7104
   gy08    all  131.4759
   gy09    all  1385.432
   gy10    all  194.7189
   gy11    all  619.0176
   gy12    all  376.8946
   gy13    all  113.1293
   gy14    all  1630.246
a matrix=mo828   p9123   0.0 Produc NoH1MA3+                         
   gy01    all  21.55905
   gy02    all  68.92849
   gy03    all  5.923679
   gy04    all  128.0528
   gy05    all  77.46421
   gy06    all  125.9838
   gy07    all  86.30145
   gy08    all  29.40532
   gy09    all  134.4845
   gy10    all  59.75813
   gy11    all  100.6856
   gy12    all  118.1824
   gy13    all  23.28735
   gy14    all  262.9356
a matrix=mo829   p9223   0.0 Produc NoH2MA3+                         
   gy01    all  40.18589
   gy02    all  149.4471
   gy03    all  7.338829
   gy04    all   211.257
   gy05    all  151.8319
   gy06    all  305.1455
   gy07    all  187.7632
   gy08    all  61.79591
   gy09    all  340.3481
   gy10    all  120.7259
   gy11    all  236.8646
   gy12    all  302.9876
   gy13    all  54.45419
   gy14    all   679.732
a matrix=mo830   p9323   0.0 Produc NoH3MA3+                         
   gy01    all  67.70551
   gy02    all  329.4178
   gy03    all  20.00875
   gy04    all  763.5468
   gy05    all  758.0101
   gy06    all  1280.959
   gy07    all  802.1189
   gy08    all  184.5637
   gy09    all  1289.685
   gy10    all  383.2229
   gy11    all  743.5366
   gy12    all  882.3908
   gy13    all  142.3382
